name,course,year,season,average_rating,num_reviews,average_gpa,num_students
Sergei Sukharev,BSCI406,2021,spring,,,3.7142857142857144,7.0
Sergei Sukharev,BSCI406,2022,spring,,,3.5666666666666664,6.0
Sergei Sukharev,BSCI440,2014,spring,,,3.0991735537190084,121.0
Sergii Skakun,GEOG371,2021,fall,,,3.13,10.0
Sergii Skakun,GEOG371,2022,fall,,,2.7714285714285714,7.0
Sergii Skakun,GEOG372,2018,spring,,,3.195833333333333,24.0
Sergii Skakun,GEOG372,2019,fall,,,3.5048192771084343,83.0
Sergii Skakun,GEOG372,2020,fall,,,3.5361702127659567,94.0
Sergii Skakun,INST208A,2020,spring,,,3.217391304347826,23.0
Sergii Skakun,INST208A,2021,spring,,,3.8461538461538463,13.0
Sergio Picozzi,ENEE489A,2016,spring,,,3.525,12.0
Sergio Picozzi,ENEE489A,2017,spring,,,3.9250000000000003,12.0
Sergio Picozzi,ENEE489Z,2016,fall,,,4.0,9.0
Sergio Picozzi,ENEE490,2017,fall,,,3.9136363636363636,22.0
Sergio Picozzi,PHYS121,2012,fall,,,3.2234042553191498,188.0
Sergio Picozzi,PHYS121,2013,fall,,,3.110169491525424,118.0
Sergio Picozzi,PHYS121,2013,spring,,,3.3304347826086955,276.0
Sergio Picozzi,PHYS121,2014,fall,,,3.148936170212765,94.0
Sergio Picozzi,PHYS121,2014,spring,,,3.3561290322580657,155.0
Sergio Picozzi,PHYS121,2015,fall,,,3.152049180327869,244.0
Sergio Picozzi,PHYS121,2015,spring,,,3.1152173913043475,46.0
Sergio Picozzi,PHYS121,2016,fall,,,3.3543103448275855,232.0
Sergio Picozzi,PHYS121,2016,spring,,,2.8427230046948346,213.0
Sergio Picozzi,PHYS121,2017,fall,,,3.2276150627615063,239.0
Sergio Picozzi,PHYS121,2017,spring,,,3.2295652173913063,230.0
Sergio Picozzi,PHYS122,2012,fall,,,3.539375000000001,160.0
Sergio Picozzi,PHYS122,2013,fall,,,3.6447916666666664,96.0
Sergio Picozzi,PHYS122,2013,spring,,,3.619067796610169,236.0
Sergio Picozzi,PHYS122,2014,fall,,,3.6500000000000004,52.0
Sergio Picozzi,PHYS122,2014,spring,,,3.2960629921259836,127.0
Sergio Picozzi,PHYS122,2015,fall,,,2.9495049504950495,101.0
Sergio Picozzi,PHYS122,2015,spring,,,3.5663636363636364,110.0
Sergio Picozzi,PHYS122,2016,fall,,,3.69438202247191,89.0
Sergio Picozzi,PHYS122,2016,spring,,,3.19136690647482,139.0
Sergio Picozzi,PHYS122,2017,fall,,,3.622826086956522,92.0
Sergio Picozzi,PHYS122,2017,spring,,,3.7052631578947364,152.0
Sergio Picozzi,PHYS161,2012,fall,,,3.312765957446808,94.0
Sergio Picozzi,PHYS161,2016,fall,,,2.7947761194029845,134.0
Sergio Picozzi,PHYS260,2013,fall,,,3.307246376811595,207.0
Sergio Picozzi,PHYS260,2014,fall,,,3.198255813953488,172.0
Sergio Picozzi,PHYS260,2014,spring,,,3.523030303030303,165.0
Sergio Picozzi,PHYS260,2015,fall,,,3.3882608695652165,230.0
Sergio Picozzi,PHYS270,2014,fall,,,3.477777777777778,36.0
Sergio Picozzi,PHYS270,2015,spring,,,3.4000000000000004,96.0
Sergio Urzua,ECON175,2021,spring,,,2.1782608695652175,23.0
Sergio Urzua,ECON175,2022,spring,,,2.4565217391304346,23.0
Sergio Urzua,ECON422,2012,fall,,,2.4939393939393937,33.0
Sergio Urzua,ECON422,2013,fall,,,2.497142857142857,35.0
Sergio Urzua,ECON422,2013,spring,,,2.684848484848485,33.0
Sergio Urzua,ECON422,2014,fall,,,2.871428571428571,28.0
Sergio Urzua,ECON422,2015,fall,,,2.7,17.0
Sergio Urzua,ECON422,2015,spring,,,2.2222222222222223,27.0
Sergio Urzua,ECON422,2016,spring,,,2.5285714285714285,21.0
Sergio Urzua,ECON422,2017,spring,,,2.7156250000000006,32.0
Sergio Urzua,ECON423,2018,fall,,,2.7406250000000005,32.0
Sergio Urzua,ECON423,2021,fall,,,2.87,10.0
Sergio Urzua,ECON472,2017,spring,,,2.74,15.0
Sergio Urzua,ECON472,2018,fall,,,2.91,10.0
Sergio Urzua,ECON472,2020,spring,,,3.685714285714286,7.0
Sergio Urzua,ECON771,2012,fall,,,4.0,5.0
Sergio Urzua,ECON771,2015,fall,,,4.0,10.0
Sergio Urzua,ECON771,2019,fall,,,3.709090909090909,11.0
Sergio Urzua,ECON771,2020,fall,,,4.0,4.0
Sergio Urzua,ECON771,2021,fall,,,4.0,5.0
Sergio Urzua,ECON771,2022,fall,,,3.814285714285714,7.0
Sergio Urzua,ECON772,2017,spring,,,4.0,3.0
Sergio Urzua,ECON772,2019,spring,,,3.9,6.0
Serguey Braguinsky,BMGT468Y,2016,fall,,,3.2701492537313435,67.0
Serguey Braguinsky,BMGT468Y,2017,fall,,,3.1810810810810812,37.0
Serguey Braguinsky,BMGT468Y,2018,fall,,,3.375,20.0
Serguey Braguinsky,BMGT468Y,2019,fall,,,3.5294117647058822,17.0
Serguey Braguinsky,BMGT468Y,2020,fall,,,3.742857142857143,14.0
Serguey Braguinsky,BMGT468Y,2022,fall,,,3.192105263157895,38.0
Serguey Braguinsky,BMGT878D,2016,fall,,,4.0,9.0
Serguey Braguinsky,BMGT878M,2018,fall,,,3.9,10.0
Serguey Braguinsky,BMGT878M,2020,fall,,,4.0,5.0
Serguey Braguinsky,BMGT878M,2022,fall,,,3.85,4.0
Serguey Braguinsky,BMGT878Q,2022,spring,,,4.0,6.0
Serguey Braguinsky,BUMO756,2017,fall,,,3.9285714285714284,21.0
Serguey Braguinsky,BUMO756,2019,fall,,,3.8266666666666667,15.0
Serguey Braguinsky,BUSI711,2020,fall,,,3.8461538461538463,13.0
Serguey Braguinsky,BUSI711,2021,fall,,,3.804761904761905,42.0
Serguey Braguinsky,ECON412,2016,fall,,,3.0625000000000004,32.0
Serguey Braguinsky,ECON412,2017,fall,,,3.1941176470588237,34.0
Serguey Braguinsky,ECON412,2018,fall,,,3.479999999999999,30.0
Serguey Braguinsky,ECON412,2019,fall,,,3.3656249999999996,32.0
Serguey Braguinsky,ECON412,2020,fall,,,3.3875,32.0
Serguey Braguinsky,EMBA681,2022,spring,,,3.7542857142857136,35.0
Serhiy Kozak,BUFN640,2019,fall,,,3.688524590163934,122.0
Serhiy Kozak,BUFN640,2020,fall,,,3.587499999999999,96.0
Serhiy Kozak,BUFN640,2021,fall,,,3.6723404255319148,94.0
Serhiy Kozak,BUFN640,2022,fall,,,3.5518181818181818,220.0
Serhiy Kozak,BUFN650,2019,fall,,,3.495454545454546,110.0
Serhiy Kozak,BUFN650,2020,fall,,,3.5656250000000007,96.0
Serhiy Kozak,BUFN650,2021,fall,,,3.492372881355932,118.0
Sewon Yang,MATH463,2021,fall,,,3.3400000000000007,20.0
Shabnam Jabeen,FIRE298,2022,fall,,,3.702380952380953,42.0
Shabnam Jabeen,HONR268N,2015,fall,,,3.4823529411764707,17.0
Shabnam Jabeen,HONR268N,2020,fall,,,3.6363636363636362,11.0
Shabnam Jabeen,HONR269L,2016,spring,,,3.7823529411764705,17.0
Shabnam Jabeen,PHYS115,2015,spring,,,3.675,20.0
Shabnam Jabeen,PHYS115,2016,fall,,,3.9157894736842107,19.0
Shabnam Jabeen,PHYS115,2017,fall,,,3.965,20.0
Shabnam Jabeen,PHYS115,2020,fall,,,3.789473684210526,19.0
Shabnam Jabeen,PHYS122,2018,spring,,,3.8719101123595507,89.0
Shabnam Jabeen,PHYS270,2014,spring,,,3.485245901639344,61.0
Shabnam Jabeen,PHYS275,2016,spring,,,3.8000000000000003,23.0
Shabnam Jabeen,PHYS405,2017,spring,,,3.6100000000000003,20.0
Shabnam Jabeen,PHYS405,2018,spring,,,3.524137931034483,29.0
Shabnam Jabeen,PHYS405,2019,spring,,,3.936363636363636,11.0
Shabnam Jabeen,PHYS405,2020,spring,,,3.965,20.0
Shabnam Jabeen,PHYS405,2021,spring,,,3.936363636363636,11.0
Shabnam Jabeen,PHYS405,2022,spring,,,3.0,14.0
Shabnam Jabeen,PHYS410,2021,fall,,,3.0232558139534884,43.0
Shabnam Jabeen,PHYS411,2014,spring,,,3.4314285714285715,35.0
Shabnam Jabeen,PHYS441,2014,fall,,,3.5,12.0
Shabnam Jabeen,PHYS442,2015,fall,,,3.5,10.0
Shabnam Jabeen,PHYS442,2016,fall,,,3.8666666666666667,15.0
Shabnam Jabeen,PHYS444,2018,fall,,,3.7363636363636363,11.0
Shabnam Jabeen,PHYS444,2019,fall,,,2.605882352941176,17.0
Shabnam Jabeen,UNIV150,2014,fall,,,3.4482758620689653,29.0
Shaik Rahaman,NFSC100,2019,fall,,,3.272,25.0
Shaik Rahaman,NFSC100,2020,fall,,,3.285714285714285,21.0
Shaik Rahaman,NFSC100,2020,spring,,,3.3654970760233924,171.0
Shaik Rahaman,NFSC100,2021,fall,,,2.932,25.0
Shaik Rahaman,NFSC100,2021,spring,,,3.645848375451264,277.0
Shaik Rahaman,NFSC498F,2015,fall,,,3.669230769230769,13.0
Shaik Rahaman,NFSC498F,2016,fall,,,3.872727272727273,11.0
Shaik Rahaman,NFSC498F,2017,fall,,,4.0,14.0
Shaik Rahaman,NFSC498F,2018,fall,,,3.755555555555555,18.0
Shaik Rahaman,NFSC498F,2019,fall,,,3.7333333333333334,15.0
Shaik Rahaman,NFSC498F,2020,fall,,,3.5888888888888886,9.0
Shaik Rahaman,NFSC678M,2017,spring,,,3.9499999999999997,6.0
Shaik Rahaman,NFSC678M,2019,spring,,,3.88,5.0
Shaik Rahaman,NFSC678M,2021,spring,,,3.8200000000000003,5.0
Shakia Asamoah,HESI217,2019,fall,,,3.9333333333333336,24.0
Shakia Asamoah,HESI217,2021,fall,,,3.4549999999999996,20.0
Shakia Asamoah,HESI217,2022,spring,,,4.0,25.0
Shakia Asamoah,HESI315,2020,fall,,,3.885714285714286,14.0
Shakia Asamoah,HESI315,2021,spring,,,3.81,10.0
Shakia Asamoah,HESI417,2022,spring,,,4.0,18.0
Shala Larson,INAG110,2019,fall,,,3.5299999999999994,90.0
Shala Larson,INAG110,2020,spring,,,3.834090909090909,44.0
Shala Larson,INAG110,2021,spring,,,3.7426966292134836,89.0
Shala Larson,INAG252,2020,spring,,,3.5833333333333335,6.0
Shana Webster-Trotman,ENCE424,2019,fall,,,3.602127659574469,47.0
Shana Webster-Trotman,ENCE424,2019,spring,,,3.208955223880597,67.0
Shana Webster-Trotman,ENCE424,2020,fall,,,3.7078947368421047,38.0
Shana Webster-Trotman,ENCE424,2020,spring,,,3.7717948717948717,39.0
Shana Webster-Trotman,ENCE424,2021,spring,,,3.6656250000000004,32.0
Shana Webster-Trotman,ENCE424,2022,fall,,,3.288679245283019,53.0
Shana Webster-Trotman,ENCE424,2022,spring,,,3.411764705882353,34.0
Shane Walsh,AASP100,2012,fall,,,3.6097222222222225,72.0
Shane Walsh,AASP100,2013,fall,,,3.208219178082192,73.0
Shane Walsh,AASP100,2013,spring,,,3.661904761904762,63.0
Shane Walsh,AASP100,2014,fall,,,3.447945205479452,73.0
Shane Walsh,AASP100,2014,spring,,,3.4705128205128197,78.0
Shane Walsh,AASP100,2015,fall,,,3.4611111111111112,72.0
Shane Walsh,AASP100,2015,spring,,,3.6773333333333333,75.0
Shane Walsh,AASP100,2016,fall,,,3.4280000000000004,75.0
Shane Walsh,AASP100,2016,spring,,,3.6162162162162166,74.0
Shane Walsh,AASP100,2017,fall,,,3.522222222222222,72.0
Shane Walsh,AASP100,2017,spring,,,3.496296296296297,81.0
Shane Walsh,AASP100,2018,fall,,,3.5684931506849313,73.0
Shane Walsh,AASP100,2018,spring,,,3.619230769230769,78.0
Shane Walsh,AASP100,2019,fall,,,3.6315789473684212,76.0
Shane Walsh,AASP100,2019,spring,,,3.5067307692307685,104.0
Shane Walsh,AASP100,2020,fall,,,3.7903846153846152,104.0
Shane Walsh,AASP100,2021,fall,,,3.8357798165137615,109.0
Shane Walsh,AASP100,2021,spring,,,3.8348314606741574,89.0
Shane Walsh,AASP100,2022,fall,,,3.5849056603773586,106.0
Shane Walsh,AASP100,2022,spring,,,3.826760563380282,71.0
Shane Walsh,AASP100H,2021,spring,,,4.0,4.0
Shane Walsh,AASP402,2016,spring,,,3.7777777777777777,9.0
Shane Walsh,AASP402,2018,spring,,,3.9625,8.0
Shanjukta Nath,ECON315,2017,fall,,,3.1906250000000003,32.0
Shanjukta Nath,ECON315,2018,spring,,,2.594871794871795,39.0
Shanjukta Nath,ECON315,2020,fall,,,3.5386363636363636,44.0
Shanjukta Nath,ECON315,2020,spring,,,3.9066666666666667,30.0
Shanna Pearson-Merkowitz,PLCY734,2021,fall,,,3.7571428571428576,21.0
Shanna Pearson-Merkowitz,PLCY734,2022,spring,,,3.6263157894736846,19.0
Shannon Browne,ENST214,2020,spring,,,3.74,30.0
Shannon Browne,ENST214,2022,spring,,,3.560606060606061,33.0
Shannon Browne,ENST456,2020,fall,,,3.233333333333333,12.0
Shannon Browne,ENST456,2021,spring,,,3.5200000000000005,5.0
Shannon Browne,ENST456,2022,fall,,,3.788888888888889,9.0
Shannon Browne,ENST462,2020,spring,,,3.923076923076923,13.0
Shannon Browne,ENST462,2021,spring,,,3.87,10.0
Shannon Browne,ENST462,2022,spring,,,3.8777777777777778,18.0
Shannon Browne,ENST499,2022,fall,,,3.8333333333333335,9.0
Shannon Carcelli,GVPT404,2020,fall,,,3.320689655172414,29.0
Shannon Carcelli,GVPT404,2022,spring,,,3.320689655172414,29.0
Shannon Carcelli,GVPT409R,2019,fall,,,3.2851851851851857,27.0
Shannon Carcelli,GVPT409R,2020,spring,,,3.5875000000000004,24.0
Shannon Carcelli,GVPT457,2019,fall,,,3.2038461538461536,26.0
Shannon Carcelli,GVPT457,2020,spring,,,3.573684210526316,19.0
Shannon Carcelli,GVPT457,2022,fall,,,3.7482758620689656,29.0
Shannon Carcelli,GVPT457,2022,spring,,,3.5344827586206895,29.0
Shannon Carcelli,GVPT457H,2020,fall,,,3.7210526315789476,19.0
Shannon Carcelli,GVPT808P,2021,fall,,,3.94,5.0
Shannon Collis,ARTT255,2012,fall,,,3.264,25.0
Shannon Collis,ARTT255,2013,fall,,,3.1411764705882352,17.0
Shannon Collis,ARTT255,2013,spring,,,3.4347826086956523,46.0
Shannon Collis,ARTT255,2014,fall,,,2.847826086956522,23.0
Shannon Collis,ARTT255,2014,spring,,,3.4291666666666667,24.0
Shannon Collis,ARTT255,2015,fall,,,3.5476190476190474,21.0
Shannon Collis,ARTT255,2015,spring,,,3.4040000000000004,25.0
Shannon Collis,ARTT255,2016,spring,,,3.352,25.0
Shannon Collis,ARTT255,2017,spring,,,3.335,20.0
Shannon Collis,ARTT255,2018,fall,,,3.5900000000000007,20.0
Shannon Collis,ARTT255,2018,spring,,,3.2916666666666665,24.0
Shannon Collis,ARTT255,2019,fall,,,3.6,23.0
Shannon Collis,ARTT255,2020,fall,,,3.6785714285714284,14.0
Shannon Collis,ARTT255,2021,spring,,,3.8117647058823527,17.0
Shannon Collis,ARTT255,2022,fall,,,3.6052631578947367,19.0
Shannon Collis,ARTT255,2022,spring,,,3.736842105263158,19.0
Shannon Collis,ARTT448F,2012,fall,,,3.4750000000000005,8.0
Shannon Collis,ARTT448F,2013,fall,,,3.771428571428572,7.0
Shannon Collis,ARTT448F,2013,spring,,,3.4699999999999998,10.0
Shannon Collis,ARTT448F,2014,spring,,,3.7399999999999998,5.0
Shannon Collis,ARTT448F,2015,spring,,,3.727272727272727,11.0
Shannon Collis,ARTT479A,2021,spring,,,3.6153846153846154,13.0
Shannon Collis,ARTT479C,2016,fall,,,3.62,5.0
Shannon Collis,ARTT479C,2016,spring,,,3.0090909090909093,11.0
Shannon Collis,ARTT479C,2017,spring,,,3.6800000000000006,5.0
Shannon Collis,ARTT479C,2018,spring,,,2.9625,8.0
Shannon Collis,ARTT479C,2022,fall,,,3.5999999999999996,9.0
Shannon Collis,ARTT479H,2020,spring,,,3.783333333333333,12.0
Shannon Collis,ARTT480H,2016,fall,,,3.857142857142857,7.0
Shannon Collis,ARTT480H,2017,fall,,,3.957142857142857,7.0
Shannon Collis,ARTT480H,2018,fall,,,3.857142857142857,7.0
Shannon Collis,ARTT480H,2019,fall,,,3.957142857142857,7.0
Shannon Collis,ARTT480H,2020,fall,,,4.0,7.0
Shannon Collis,HDCC208C,2020,fall,,,3.857142857142857,14.0
Shannon Collis,HDCC208C,2021,fall,,,3.9538461538461536,13.0
Shannon Jette,KNES285,2021,fall,,,2.930722891566265,166.0
Shannon Jette,KNES285,2022,spring,,,3.069230769230769,130.0
Shannon Jette,KNES293,2020,fall,,,2.947560975609756,164.0
Shannon Jette,KNES293,2020,spring,,,3.225882352941176,85.0
Shannon Jette,KNES293,2021,spring,,,2.9687499999999996,96.0
Shannon Jette,KNES400,2013,fall,,,3.251428571428572,35.0
Shannon Jette,KNES400,2013,spring,,,3.277142857142857,35.0
Shannon Jette,KNES400,2014,fall,,,3.1433962264150948,53.0
Shannon Jette,KNES400,2014,spring,,,3.448571428571429,35.0
Shannon Jette,KNES400,2015,fall,,,3.3717171717171714,99.0
Shannon Jette,KNES400,2015,spring,,,3.192753623188406,69.0
Shannon Jette,KNES400,2016,fall,,,3.3433333333333337,120.0
Shannon Jette,KNES400,2016,spring,,,3.3248062015503876,129.0
Shannon Jette,KNES400,2017,fall,,,3.1877697841726618,139.0
Shannon Jette,KNES400,2017,spring,,,3.2593548387096773,155.0
Shannon Jette,KNES400,2018,fall,,,3.2437500000000004,128.0
Shannon Jette,KNES400,2019,fall,,,3.289705882352941,68.0
Shannon Jette,KNES497,2013,spring,,,3.573684210526316,19.0
Shannon Jette,KNES498A,2012,fall,,,3.0399999999999996,35.0
Shannon Jette,KNES498A,2012,spring,,,2.8625000000000003,32.0
Shannon Jette,KNES600,2012,fall,,,4.0,10.0
Shannon Jette,KNES600,2013,fall,,,4.0,11.0
Shannon Jette,KNES600,2014,fall,,,4.0,10.0
Shannon Jette,KNES600,2015,fall,,,4.0,11.0
Shannon Jette,KNES600,2016,fall,,,3.811111111111111,9.0
Shannon Jette,KNES615,2015,spring,,,4.0,7.0
Shannon Jette,KNES615,2017,spring,,,4.0,3.0
Shannon Jette,KNES615,2018,fall,,,4.0,5.0
Shannon Jette,KNES789N,2017,fall,,,4.0,6.0
Shannon Zellars Strohl,ENGL101,2021,fall,,,3.763888888888889,36.0
Shannon Zellars Strohl,ENGL101,2021,spring,,,3.6117647058823534,34.0
Shannon Zellars Strohl,ENGL101,2022,spring,,,3.1187500000000004,32.0
Shannon Zellars Strohl,ENGL391,2020,fall,,,3.711111111111111,18.0
Shannon Zellars Strohl,ENGL391,2021,fall,,,3.7868421052631582,38.0
Shannon Zellars Strohl,ENGL391,2021,spring,,,3.5606060606060606,33.0
Shannon Zellars Strohl,ENGL391,2022,spring,,,3.6368421052631583,19.0
Shannon Zellars Strohl,ENGL393,2022,spring,,,3.494736842105263,19.0
Shannon Zellars Strohl,ENGL398V,2018,fall,,,3.5631578947368423,19.0
Shannon Zellars Strohl,ENGL398V,2019,fall,,,3.409090909090909,55.0
Shannon Zellars Strohl,ENGL398V,2019,spring,,,3.4820512820512826,39.0
Shannon Zellars Strohl,ENGL398V,2020,fall,,,3.647272727272728,55.0
Shannon Zellars Strohl,ENGL398V,2020,spring,,,3.6285714285714286,35.0
Sharada Balachandran Orihuela,ENGL235,2015,fall,,,2.552,25.0
Sharada Balachandran Orihuela,ENGL235,2017,fall,,,2.659259259259259,27.0
Sharada Balachandran Orihuela,ENGL301,2013,spring,,,3.125,16.0
Sharada Balachandran Orihuela,ENGL301,2014,spring,,,2.893333333333333,15.0
Sharada Balachandran Orihuela,ENGL301,2015,fall,,,2.8675000000000006,40.0
Sharada Balachandran Orihuela,ENGL301,2017,fall,,,2.34,20.0
Sharada Balachandran Orihuela,ENGL301,2017,spring,,,2.15,16.0
Sharada Balachandran Orihuela,ENGL301,2019,fall,,,2.7294117647058824,17.0
Sharada Balachandran Orihuela,ENGL301,2019,spring,,,3.338888888888889,18.0
Sharada Balachandran Orihuela,ENGL301,2020,fall,,,2.761538461538462,26.0
Sharada Balachandran Orihuela,ENGL301,2020,spring,,,3.1166666666666667,12.0
Sharada Balachandran Orihuela,ENGL313,2012,fall,,,2.640740740740741,27.0
Sharada Balachandran Orihuela,ENGL313,2015,spring,,,2.733333333333334,27.0
Sharada Balachandran Orihuela,ENGL313,2016,fall,,,2.9964285714285714,28.0
Sharada Balachandran Orihuela,ENGL358B,2013,fall,,,2.3000000000000003,24.0
Sharada Balachandran Orihuela,ENGL358E,2017,spring,,,3.230769230769231,13.0
Sharada Balachandran Orihuela,ENGL358E,2018,spring,,,3.1363636363636362,11.0
Sharada Balachandran Orihuela,ENGL361,2021,spring,,,3.9,10.0
Sharada Balachandran Orihuela,ENGL361,2022,spring,,,3.2857142857142856,7.0
Sharada Balachandran Orihuela,ENGL378D,2022,fall,,,3.2263157894736842,19.0
Sharada Balachandran Orihuela,ENGL378I,2019,fall,,,2.8375000000000004,24.0
Sharada Balachandran Orihuela,ENGL378I,2021,fall,,,3.6619047619047613,21.0
Sharada Balachandran Orihuela,ENGL428A,2021,spring,,,3.891666666666667,12.0
Sharada Balachandran Orihuela,ENGL433,2012,fall,,,2.3285714285714283,21.0
Sharada Balachandran Orihuela,ENGL433,2013,fall,,,2.64,25.0
Sharada Balachandran Orihuela,ENGL433,2013,spring,,,3.2318181818181815,22.0
Sharada Balachandran Orihuela,ENGL433,2014,spring,,,2.6,22.0
Sharada Balachandran Orihuela,ENGL433,2018,spring,,,3.2399999999999998,10.0
Sharada Balachandran Orihuela,ENGL433,2021,fall,,,2.746153846153846,13.0
Sharada Balachandran Orihuela,ENGL658B,2019,spring,,,3.91,10.0
Sharada Balachandran Orihuela,ENGL658B,2020,spring,,,4.0,4.0
Sharada Balachandran Orihuela,ENGL659,2016,fall,,,3.8846153846153846,13.0
Sharada Balachandran Orihuela,ENGL748F,2015,spring,,,3.5499999999999994,6.0
Sharon Colvin,FIRE120,2021,fall,,,3.935,40.0
Sharon Colvin,FIRE298,2021,fall,,,4.0,30.0
Sharon Colvin,FIRE398,2022,spring,,,4.0,6.0
Sharon Desmond,HLTH285,2018,fall,,,3.0258620689655173,58.0
Sharon Desmond,HLTH285,2019,fall,,,2.8448275862068964,58.0
Sharon Desmond,HLTH285,2019,spring,,,3.0214285714285714,42.0
Sharon Desmond,HLTH285,2020,fall,,,3.3796610169491528,59.0
Sharon Desmond,HLTH285,2020,spring,,,3.411764705882353,34.0
Sharon Desmond,HLTH285,2021,fall,,,2.7448275862068963,58.0
Sharon Desmond,HLTH285,2021,spring,,,3.541176470588235,51.0
Sharon Desmond,HLTH302,2020,spring,,,3.608823529411765,34.0
Sharon Desmond,HLTH391,2012,fall,,,2.696969696969697,33.0
Sharon Desmond,HLTH391,2012,spring,,,2.6023809523809525,42.0
Sharon Desmond,HLTH391,2013,fall,,,2.745833333333333,48.0
Sharon Desmond,HLTH391,2013,spring,,,2.948000000000001,50.0
Sharon Desmond,HLTH391,2014,fall,,,2.9290322580645154,62.0
Sharon Desmond,HLTH391,2014,spring,,,2.818,50.0
Sharon Desmond,HLTH391,2015,fall,,,3.1363636363636362,22.0
Sharon Desmond,HLTH391,2015,spring,,,2.972,25.0
Sharon Desmond,HLTH391,2016,fall,,,2.895238095238095,21.0
Sharon Desmond,HLTH391,2016,spring,,,3.30625,16.0
Sharon Desmond,HLTH391,2017,spring,,,3.1812500000000004,16.0
Sharon Desmond,HLTH476,2018,fall,,,3.371052631578947,38.0
Sharon Desmond,HLTH665,2016,fall,,,3.784,25.0
Sharon Desmond,HLTH665,2017,fall,,,3.79375,16.0
Sharon Desmond,HLTH665,2021,spring,,,3.75,4.0
Sharon Desmond,HLTH780,2012,spring,,,3.8454545454545457,11.0
Sharon Desmond,HLTH780,2013,spring,,,3.94,10.0
Sharon Desmond,HLTH780,2014,spring,,,3.8857142857142857,14.0
Sharon Desmond,HLTH780,2015,spring,,,3.925,8.0
Sharon Desmond,HLTH780,2016,spring,,,3.9166666666666665,12.0
Sharon Desmond,HLTH780,2017,spring,,,4.0,15.0
Sharon Desmond,HLTH780,2018,spring,,,4.0,11.0
Sharon Desmond,HLTH780,2019,fall,,,3.5,6.0
Sharon Desmond,HLTH780,2019,spring,,,4.0,6.0
Sharon Desmond,HLTH780,2020,fall,,,4.0,7.0
Sharon Desmond,HLTH780,2021,fall,,,3.904166666666667,24.0
Sharon Flank,ENES663,2022,spring,,,3.09375,16.0
Sharon Harley,AASP297,2012,fall,,,3.283333333333333,6.0
Sharon Harley,AASP297,2013,fall,,,3.4125,8.0
Sharon Harley,AASP297,2014,fall,,,2.516666666666666,6.0
Sharon Harley,AASP297,2015,spring,,,2.966666666666667,6.0
Sharon Harley,AASP297,2016,fall,,,3.4200000000000004,5.0
Sharon Harley,AASP297,2017,fall,,,3.28,5.0
Sharon Harley,AASP297,2018,fall,,,2.818181818181818,11.0
Sharon Harley,AASP297,2019,spring,,,2.35,6.0
Sharon Harley,AASP298B,2012,spring,,,3.028571428571429,14.0
Sharon Harley,AASP298B,2013,fall,,,2.9428571428571426,21.0
Sharon Harley,AASP396,2014,fall,,,3.0999999999999996,4.0
Sharon Harley,AASP398G,2012,fall,,,3.014285714285714,14.0
Sharon Harley,AASP398G,2012,spring,,,3.1555555555555554,9.0
Sharon Harley,AASP398G,2014,spring,,,2.48,5.0
Sharon Harley,AASP398G,2015,fall,,,3.013333333333333,15.0
Sharon Harley,AASP398G,2017,spring,,,3.376470588235294,17.0
Sharon Harley,AASP398G,2018,spring,,,3.0058823529411764,17.0
Sharon Harley,AASP398G,2019,spring,,,2.9000000000000004,17.0
Sharon Harley,AASP398G,2020,fall,,,3.025,12.0
Sharon Harley,AASP398G,2020,spring,,,3.4250000000000003,8.0
Sharon Harley,AASP398G,2021,fall,,,2.1076923076923078,13.0
Sharon Harley,AASP398G,2022,fall,,,3.3909090909090907,11.0
Sharon Harley,AASP400,2016,fall,,,2.9599999999999995,15.0
Sharon Harley,AASP400,2017,fall,,,3.027272727272727,11.0
Sharon Harley,AASP400,2018,fall,,,2.8000000000000003,7.0
Sharon Harley,AASP400,2019,fall,,,3.164285714285714,14.0
Sharon Harley,AASP400,2022,spring,,,2.6545454545454543,11.0
Sharon Harley,AASP402,2017,spring,,,3.242105263157895,19.0
Sharon Vanwright,TLPL288D,2020,fall,,,3.4733333333333327,105.0
Sharon Vanwright,TLPL288D,2021,fall,,,3.3276595744680852,94.0
Sharon Vanwright,TLPL288D,2022,fall,,,2.9309523809523816,84.0
Sharon Vanwright,TLPL288E,2020,spring,,,3.6199999999999997,70.0
Sharon Vanwright,TLPL288E,2021,spring,,,3.2806122448979593,98.0
Sharon Vanwright,TLPL288E,2022,spring,,,2.7076086956521737,92.0
Sharon Vanwright,UNIV100,2013,fall,,,3.9714285714285715,21.0
Sharon Vanwright,UNIV100,2014,fall,,,3.7050000000000005,20.0
Sharon Vanwright,UNIV100,2015,fall,,,3.8050000000000006,20.0
Sharon Vanwright,UNIV100,2016,fall,,,3.9130434782608696,23.0
Sharon Vanwright,UNIV100,2017,fall,,,3.6526315789473687,19.0
Sharon Vanwright,UNIV100,2018,fall,,,3.8285714285714287,21.0
