name,course,slug,average_rating,num_ratings
SERGEI SUKHAREV,BSCI330,sukharev,2.0,13.0
SERGEI SUKHAREV,BSCI440,sukharev,4.3,10.0
SERGII SKAKUN,INST156,skakun,5.0,1.0
SERGIO URZUA,ECON423,urzua,3.0,3.0
SERHIY KOZAK,BUFN650,kozak,5.0,1.0
SEWON YANG,MATH463,yang_sewon,5.0,1.0
SHABNAM JABEEN,HONR268N,jabeen,3.0,2.0
SHABNAM JABEEN,HONR269L,jabeen,5.0,1.0
SHABNAM JABEEN,PHYS260,jabeen,3.5,2.0
SHAIK RAHAMAN,NFSC100,rahaman,3.0,1.0
SHAKIA ASAMOAH,HESI217,asamoah,1.0,2.0
SHALA LARSON,INAG110,larson_shala,4.0,1.0
SHALIN PAREKH,STAT410,parekh_shalin,5.0,1.0
SHANA WEBSTER-TROTMAN,ENCE424,webster-trotman,1.0,2.0
SHANE WALSH,AASP211,walsh_shane,5.0,2.0
SHANE WALSH,AASP100,walsh_shane,5.0,4.0
SHANNA PEARSON-MERKOWITZ,PLCY100,pearson-merkowitz,1.0,1.0
SHANNON COLLIS,ARTT255,collis,5.0,1.0
SHANNON JETTE,KNES285,jette,4.666666666666667,3.0
SHANNON JETTE,KNES293,jette,4.5,2.0
SHANNON SCOVEL,JOUR289F,scovel,5.0,1.0
SHANNON STROHL,ENGL101,strohl,4.0,1.0
SHANNON STROHL,ENGL391,strohl,4.0,1.0
SHANNON STROHL,ENGL393,strohl,5.0,1.0
SHARADA ORIHUELA,ENGL378I,orihuela,5.0,1.0
SHARON DESMOND,HLTH285,desmond,3.0,1.0
SHARON DESMOND,HLTH391,desmond,5.0,1.0
SHARON HARLEY,AASP202,harley,2.5,2.0
SHARON VANWRIGHT,UNIV100,vanwright,3.0,2.0
SHAWN JANZEN,INST314,janzen,5.0,1.0
SHAWNA DIAS,COMM107,dias,5.0,2.0
SHAY HAZKANI,ISRL342,hazkani,4.0,1.0
SHAY HAZKANI,ISRL448T,hazkani,5.0,1.0
SHEETAL SINGH,BMGT364,singh_sheetal,1.0,1.0
SHEETAL SINGH,BMGT758O,singh_sheetal,5.0,1.0
SHEETAL SINGH,BUSI718C,singh_sheetal,1.0,1.0
SHEILA LALWANI,ENGL393,lalwani,2.0,6.0
SHEN PAN,PHIL140,pan_shen,5.0,3.0
SHEN PAN,PHIL202,pan_shen,5.0,1.0
SHEN PAN,PHIL320,pan_shen,5.0,4.0
SHEN PAN,PHIL338D,pan_shen,5.0,1.0
SHEN PAN,PHIL364,pan_shen,5.0,2.0
SHEN PAN,PHIL454,pan_shen,5.0,1.0
SHERYL EHRMAN,ENES100,ehrman,4.333333333333333,3.0
SHIFERAW BERHANU,MATH140H,berhanu_shiferaw,3.0,2.0
SHIFERAW BERHANU,MATH410,berhanu_shiferaw,1.0,4.0
SHIHAB SHAMMA,ENEE425,shamma,4.0,1.0
SHIHONG LIN,EDCP230,lin_shihong,5.0,1.0
SHIJUN CHENG,BMGT321,cheng_shijun,5.0,3.0
SHIRLEY MICALLEF,PLSC115,micallef,4.0,1.0
SHONTE MURRAY-DANIELS,ENGL271,murray-daniels,5.0,1.0
SHRIHARI SANTOSH,BMGT343,santosh,5.0,1.0
SHUNYUAN XIAO,PLSC125,xiao_shunyuan,4.75,4.0
SHUQING CHEN,ECON426,chen_shuqing,1.0,1.0
SHUVRA BHATTACHARYYA,ENEE150,bhattacharyya,1.6666666666666667,3.0
SIDDHARTH SHARMA,STAT100,sharma_siddharth,1.7142857142857142,7.0
SIDDHARTHA DAS,ENME332,das_siddhartha,4.0,2.0
SILVINA MATYSIAK,BIOE232,matysiak,3.0,3.0
SILVINA MATYSIAK,BIOE331,matysiak,2.0,1.0
SIMON SHEAFF,GVPT170,sheaff,5.0,4.0
SIMONE DURHAM,SOCY230,durham_simone,5.0,1.0
SINA LEE,WMST200,lee_sina,5.0,1.0
SINA LEE,WGSS250,lee_sina,5.0,1.0
SIOBHAN STEEN,ARCH170,steen_siobhan,5.0,1.0
SIQIAO AO,COMM107,ao,5.0,2.0
SIV LIE,MUSC220,lie_siv,5.0,3.0
SIVAKUMAR VISWANATHAN,BMGT301,viswanathan,2.3333333333333335,3.0
SOFIA MAURETTE,SPAN204,maurette,2.0,1.0
SOFIA MAURETTE,SPAN303,maurette,1.6666666666666667,3.0
SOHANA NASRIN,JOUR175,nasrin,5.0,1.0
SONALDE DESAI,HONR208B,desai_sonalde,3.0,1.0
SONNEY WOLFE,ENGL101,wolfe_sonney,5.0,1.0
SREERAMAMURTHY ANKEM,ENMA362,ankem,4.0,1.0
SREERAMAMURTHY ANKEM,ENMA464,ankem,4.0,1.0
STACY KOSKO,CPSN100,kosko,2.5,8.0
STACY KOSKO,CPSN101,kosko,4.0,1.0
STACY KOSKO,GVPT105S,kosko,2.0,1.0
STANLEY PLUMLY,ENGL243,plumly,3.1666666666666665,6.0
STEFAN DOBOSZCZAK,MATH401,doboszczak,5.0,1.0
STEFAN DOBOSZCZAK,MATH246,doboszczak,4.666666666666667,6.0
STEFAN DOBOSZCZAK,MATH416,doboszczak,5.0,1.0
STEFAN DOBOSZCZAK,MATH410,doboszczak,4.0,4.0
STEFAN DOBOSZCZAK,MATH241,doboszczak,5.0,4.0
STEFAN DOBOSZCZAK,AMSC460,doboszczak,4.25,8.0
STEFAN DOBOSZCZAK,MATH141,doboszczak,5.0,3.0
STEFAN DOBOSZCZAK,CMSC460,doboszczak,5.0,1.0
STEFAN DOBOSZCZAK,MATH240,doboszczak,4.5,2.0
STEFAN DOBOSZCZAK,MATH140,doboszczak,5.0,1.0
STEFAN DOBOSZCZAK,MATH120,doboszczak,5.0,3.0
STEFANIA AMODEO,ITAL211,amodeo,3.0,1.0
STEFANIA SCANDIZZO,ECON200,scandizzo,3.15625,32.0
STELLA ROUSE,GVPT170,rouse,2.4,5.0
STELLA ROUSE,GVPT479D,rouse,2.6666666666666665,3.0
STEPHANIE ALLEN,ENGL101,allen_stephanie,4.666666666666667,3.0
STEPHANIE ALLEN,ENGL101S,allen_stephanie,5.0,1.0
STEPHANIE OLSON,UNIV100,olson_stephanie,5.0,1.0
STEPHEN BRIGHTON,ANTH240,brighton,3.8333333333333335,6.0
STEPHEN LOEB,BMGT411,loeb_stephen,3.6666666666666665,3.0
STEPHEN MCDANIEL,KNES497,mcdaniel,5.0,1.0
STEPHEN MCDANIEL,KNES355,mcdaniel,1.0,2.0
STEPHEN MOUNT,BSCI410,mount_stephen,2.6363636363636362,11.0
STEPHEN MOUNT,BSCI416,mount_stephen,1.0,1.0
STEPHEN WOOLDRIDGE,ENCE325,wooldridge,4.0,2.0
STEVE HALPERIN,MATH310,halperin,3.5,14.0
STEVE SIN,BSST240,sin,5.0,2.0
STEVE SIN,BSST241,sin,5.0,1.0
STEVEN ANLAGE,PHYS371,anlage,5.0,1.0
STEVEN ANLAGE,PHYS375,anlage,5.0,2.0
STEVEN ANLAGE,PHYS402,anlage,5.0,1.0
STEVEN ANLAGE,PHYS410,anlage,5.0,1.0
STEVEN BRAUTH,PSYC402,brauth,5.0,4.0
STEVEN CHADWICK,MATH410,chadwick,5.0,1.0
STEVEN CHADWICK,MATH402,chadwick,5.0,1.0
STEVEN CHADWICK,MATH424,chadwick,4.5,2.0
STEVEN CHADWICK,MATH140H,chadwick,5.0,1.0
STEVEN CHADWICK,MATH140,chadwick,3.4375,32.0
STEVEN CHADWICK,MATH141,chadwick,4.5,10.0
STEVEN HESTON,BUFN660,heston,2.0,1.0
STEVEN JAFFEE,AREC345,jaffee,2.0,2.0
STEVEN JAY,BIOE340,jay_steven,5.0,1.0
STEVEN JAY,BIOE462,jay_steven,5.0,1.0
STEVEN MANSBACH,ARTH201,mansbach,4.833333333333333,6.0
STEVEN MANSBACH,ARTH350,mansbach,4.5,2.0
STEVEN MANSBACH,ARTH488G,mansbach,5.0,1.0
STEVEN MARCUS,ENEE322,marcus_steven,3.0,2.0
STEVEN MARCUS,ENEE324,marcus_steven,5.0,2.0
STEVEN MITCHELL,ENME351,mitchell_steven,2.5714285714285716,7.0
STEVEN ROLSTON,PHYS105,rolston,5.0,1.0
STEVEN ROLSTON,PHYS402,rolston,5.0,1.0
STEVEN SAX,MATH113,sax_steven,5.0,1.0
STEVEN SAX,MATH013,sax_steven,4.333333333333333,3.0
STEVEN TRETTER,ENEE322,tretter,2.0,2.0
STEVEN YOUNG,UNIV100,young_steven,5.0,1.0
STEVENS MILLER,CMSC425,miller_stevens,2.6666666666666665,3.0
STUART VOGEL,ASTR120,vogel_stuart,4.714285714285714,7.0
STUART VOGEL,ASTR288M,vogel_stuart,5.0,1.0
SUDHEER SHUKLA,MATH113,shukla_sudheer,3.5,2.0
SUJAY KAUSHAL,GEOL120,kaushal,4.666666666666667,6.0
SUJIN KIM,BMGT435,kim_sujin,4.0,2.0
SUJIN KIM,BUDT730,kim_sujin,2.6666666666666665,3.0
SUJIN KIM,BUSO603,kim_sujin,1.0,2.0
SUJITH KUMAR,GVPT241,kumar_sujith,3.35,20.0
SUJITH KUMAR,GVPT449G,kumar_sujith,5.0,2.0
SUNG KWON,BMGT301,kwon_sung_hyun,5.0,2.0
SUNG LEE,ENAE423,lee_sung,3.0,1.0
SUNG LEE,ENAE420,lee_sung,5.0,1.0
SUNGWON WOO,PHIL318X,woo,5.0,1.0
SURESH TONWAR,PHYS161,tonwar,1.0,1.0
SURESH TONWAR,PHYS107,tonwar,4.0,1.0
SUSAN DWYER,PHIL140,dwyer_susan,3.4285714285714284,7.0
SUSAN HUBBARD,COMM250,hubbard_susan,3.4285714285714284,7.0
SUSAN HUBBARD,COMM475,hubbard_susan,1.0,1.0
SUSAN MAZZULLO,STAT100,mazzullo,4.714285714285714,7.0
SUSAN MAZZULLO,STAT110,mazzullo,5.0,1.0
SUSAN MAZZULLO,STAT400,mazzullo,4.777777777777778,18.0
SUSAN MAZZULLO,STAT401,mazzullo,5.0,3.0
SUSAN MAZZULLO,STAT430,mazzullo,5.0,3.0
SUSAN MOELLER,JOUR175,moeller_susan,2.9130434782608696,23.0
SUSAN POWELL,BMGT367,powell_susan,1.0,1.0
SUSAN POWELL,BMGT367F,powell_susan,2.0,3.0
SUSAN PRAMSCHUFER,AMST328X,pramschufer,5.0,1.0
SUSAN PRAMSCHUFER,ENGL101,pramschufer,4.833333333333333,6.0
SUSAN PRAMSCHUFER,AMST204,pramschufer,5.0,1.0
SUSAN WHITE,BMGT340,white_susan,3.5416666666666665,24.0
SUSAN WHITE,BMGT440,white_susan,5.0,1.0
SUSANNAH PALETZ,INST335,paletz,4.0,2.0
SUSANNAH WASHBURN,PLCY201,washburn,5.0,1.0
SUSANNAH WASHBURN,PLCY201S,washburn,4.75,4.0
SUVI GEZARI,ASTR380,gezari,5.0,1.0
SWARNA MOHAN,BSCI170,mohan_swarna,3.375,8.0
SWARNA MOHAN,BSCI171,mohan_swarna,2.8181818181818183,22.0
SYDNEY LEWIS,WMST298D,lewis_sydney,1.0,1.0
SYDNEY LEWIS,WMST400,lewis_sydney,5.0,1.0
SYDNEY TRIOLA,INST466,triola,1.0,4.0
SYDNEY TRIOLA,INST201,triola,2.0,2.0
SYDNEY TRIOLA,INST311,triola,1.0,5.0
SYLVAIN VEILLEUX,ASTR380,veilleux,3.0,1.0
SYLVAIN VEILLEUX,ASTR101,veilleux,4.0,1.0
SYLVAIN VEILLEUX,ASTR100,veilleux,4.0,2.0
SYLVESTER GATES,PHYS401,gates,3.0,2.0
SYLVESTER GATES,PHYS411,gates,4.0,1.0
SYLVETTE TOUCHE-HOWARD,SPHL100,touche-howard,3.25,16.0
SYLVETTE TOUCHE-HOWARD,SPHL600,touche-howard,5.0,1.0
T ANENSON,BMGT380,anenson,5.0,3.0
TAKUMI SAEGUSA,STAT420,saegusa,2.4285714285714284,7.0
TALIA CHICHERIO,CLAS170,chicherio,5.0,1.0
TAMARA CLEGG,INST362,clegg,5.0,2.0
TAMAS DARVAS,MATH401,darvas,5.0,2.0
TAMMATHA O'BRIEN,BSCI447,o'brien_tammatha,3.0,4.0
TAMMATHA O'BRIEN,BSCI222,o'brien_tammatha,2.6,10.0
TAMMATHA O'BRIEN,HESP305,o'brien_tammatha,4.166666666666667,6.0
TAMMATHA O'BRIEN,BSCI202,o'brien_tammatha,1.3333333333333333,3.0
TANGERE HOAGLAND,WMST250,hoagland,4.0,1.0
TANNER KILPATRICK,FMSC170,kilpatrick_tanner,5.0,4.0
TANYA ICAZA,ANTH323,icaza,5.0,3.0
TAO LOWE,BIOE453,lowe_tao,5.0,1.0
TATENDA MASHANDA,COMM107,mashanda,4.75,4.0
TATIANA MIRANDA,SPAN207,chi-miranda,5.0,2.0
TAYLOR MYERS,ENES100,myers_taylor,5.0,3.0
TAYLOR PLANK,CHEM231,plank_taylor,1.0,1.0
TAYLOR PLANK,CHEM271,plank_taylor,2.4,5.0
TAYLOR YORK,WMST250,york,5.0,3.0
TBA TBA,STAT410,tba,3.0,1.0
TEJWANSH ANAND,BUDT721,anand_tejwansh,5.0,1.0
TEMIM NUSRATY,HONR278G,nusraty,4.0,1.0
TENG LI,ENME400,li_teng,3.0,1.0
TERENCE LONG,MATH436,long_terence,4.25,4.0
TERENCE LONG,MATH246,long_terence,3.5,2.0
TERENCE LONG,STAT410,long_terence,4.8,5.0
TERENCE LONG,MATH241H,long_terence,5.0,1.0
TERENCE LONG,MATH461,long_terence,4.5,2.0
TERENCE LONG,MATH240,long_terence,3.736842105263158,19.0
TERENCE LONG,MATH241,long_terence,4.285714285714286,7.0
TERENCE LONG,MATH131,long_terence,5.0,1.0
TERENCE LONG,MATH430,long_terence,5.0,1.0
TERENCE LONG,MATH141,long_terence,4.5,2.0
TERRY PARK,AAST200,park_terry,5.0,1.0
TERRY PARK,AAST201,park_terry,4.5,2.0
TERRY PARK,AAST398L,park_terry,5.0,1.0
TERRY PARK,AAST398M,park_terry,5.0,1.0
TERRY PARK,AAST498F,park_terry,5.0,1.0
TESS KOROBKIN,ARTH261,korobkin,5.0,2.0
TESS KOROBKIN,ARTH361,korobkin,5.0,1.0
THADDEUS KOMACEK,ASTR380,komacek,4.0,3.0
THADDEUS KOMACEK,ASTR100,komacek,5.0,5.0
THANICHA RUANGMAS,FIRE120,ruangmas,5.0,4.0
THANICHA RUANGMAS,FIRE198,ruangmas,5.0,1.0
THANICHA RUANGMAS,FIRE251,ruangmas,5.0,1.0
THEODORE DAYIE,BCHM465,dayie,2.0,4.0
THEODORE EINSTEIN,PHYS603,einstein,2.0,1.0
THEODORE EINSTEIN,PHYS404,einstein,2.0,2.0
THEODORE EINSTEIN,PHYS260,einstein,2.0,2.0
THEODORE EINSTEIN,PHYS174,einstein,1.0,1.0
THEODORE JACOBSON,PHYS410,jacobson_theodore,5.0,1.0
THEODORE JACOBSON,PHYS411,jacobson_theodore,4.0,1.0
THEODORE KIRKPATRICK,PHYS260,kirkpatrick,2.25,12.0
THEODORE KIRKPATRICK,PHYS161,kirkpatrick,4.5,2.0
THEODORE KIRKPATRICK,PHYS270,kirkpatrick,3.0,1.0
THEODORE LEINWAND,ENGL304,leinwand,5.0,7.0
THIBAUT CASTAN,MATH240,castan,3.0,1.0
THOMAS ANTONSEN,ENEE380H,antonsen,3.0,1.0
THOMAS ANTONSEN,ENEE381,antonsen,2.0,1.0
THOMAS ANTONSEN,PHYS270,antonsen,4.0,1.0
THOMAS BEIGEL,ENES102,beigel,3.8666666666666667,15.0
THOMAS BEIGEL,ENES220,beigel,4.333333333333333,24.0
THOMAS BRODRICK,ENES220,brodrick,5.0,3.0
THOMAS COHEN,PHYS199M,cohen_thomas,3.5,4.0
THOMAS COHEN,PHYS270,cohen_thomas,4.0,2.0
THOMAS DRECHSEL,ECON330,drechsel,3.6666666666666665,3.0
THOMAS EARLES,ENGL352,earles,4.0,1.0
THOMAS EARLES,ENGL388W,earles,5.0,3.0
THOMAS EARLES,ENGL391,earles,3.0,1.0
THOMAS EARLES,ENGL398A,earles,5.0,1.0
THOMAS GILRAY,CMSC430,gilray,5.0,1.0
THOMAS GOLDSTEIN,CMSC389O,goldstein_thomas,5.0,1.0
THOMAS GUARRIERI,BSST330,guarrieri,4.5,2.0
THOMAS HAINES,MATH341,haines,4.0,1.0
THOMAS HAINES,MATH406,haines,4.0,2.0
THOMAS HAINES,MATH600,haines,4.0,1.0
THOMAS HOLTZ,HONR259C,holtz,5.0,1.0
THOMAS HOLTZ,GEOL204,holtz,4.666666666666667,3.0
THOMAS HOLTZ,GEOL104,holtz,3.4285714285714284,7.0
THOMAS HOLTZ,CPSG200,holtz,5.0,2.0
THOMAS HOLTZ,CPSG101,holtz,4.5,2.0
THOMAS HOLTZ,CPSG100,holtz,5.0,1.0
THOMAS HOLTZ,GEOL102,holtz,3.6666666666666665,3.0
THOMAS KOCHER,BSCI222,kocher,4.095238095238095,21.0
THOMAS LOWDERBAUGH,ENGL381,lowderbaugh,4.0,1.0
THOMAS LOWDERBAUGH,ENGL394,lowderbaugh,3.0,4.0
THOMAS MAURIELLO,CCJS320,mauriello,5.0,6.0
THOMAS MAZZONE,INAG250,mazzone_thomas,5.0,1.0
THOMAS MCCLOSKEY,COMM107,mccloskey,5.0,3.0
THOMAS MOSER,ENGL302,moser,4.0,1.0
THOMAS MOSER,ENGL402,moser,5.0,1.0
THOMAS MURPHY,ENEE324,murphy_thomas,5.0,1.0
THOMAS MURPHY,ENEE205,murphy_thomas,5.0,6.0
THOMAS STEEN,UNIV100,steen,5.0,2.0
THOMAS ZELLER,HIST205,zeller,3.6666666666666665,6.0
THOMAS ZELLER,GEMS104,zeller,2.5,2.0
TIANYI ZHOU,CMSC421,zhou_tianyi,3.5,6.0
TIM KIEMEL,KNES226,kiemel,3.25,4.0
TIM KIEMEL,KNES289W,kiemel,4.0,1.0
TIM KIEMEL,KNES370,kiemel,4.5,6.0
TIM KNIGHT,CPET100,knight_tim,4.333333333333333,3.0
TIM KNIGHT,CPET101,knight_tim,2.0,1.0
TIM KNIGHT,CPET200,knight_tim,5.0,1.0
TIMOTHY CANTY,AOSC200,canty,4.0,25.0
TIMOTHY FOECKE,ENES100,foecke,5.0,1.0
TIMOTHY FOECKE,ENMA150,foecke,5.0,1.0
TIMOTHY FOECKE,ENMA470,foecke,5.0,1.0
TIMOTHY FOECKE,HONR288O,foecke,5.0,1.0
TIMOTHY HORIUCHI,ENEE307,horiuchi,5.0,1.0
TIMOTHY HORIUCHI,ENEE313,horiuchi,3.0,2.0
TIMOTHY HORIUCHI,ENEE303,horiuchi,4.222222222222222,9.0
TIMOTHY JACOBSEN,JOUR370,jacobsen_timothy,3.5,2.0
TIMOTHY KOETH,HONR298J,koeth,3.0,1.0
TIMOTHY LIVENGOOD,ASTR330,livengood,4.666666666666667,3.0
TIMOTHY PILACHOWSKI,MATH120,pilachowski,2.272727272727273,11.0
TIMOTHY PILACHOWSKI,MATH131,pilachowski,4.5,2.0
TIMOTHY PILACHOWSKI,MATH140,pilachowski,2.4210526315789473,19.0
TIMOTHY PILACHOWSKI,MATH141,pilachowski,3.0625,16.0
TIMOTHY PILACHOWSKI,MATH220,pilachowski,3.0,18.0
TIMOTHY PILACHOWSKI,MATH221,pilachowski,3.75,8.0
TIMOTHY PILACHOWSKI,MATH241,pilachowski,1.0,1.0
TIMOTHY PILACHOWSKI,STAT400,pilachowski,3.5,6.0
TIMOTHY PILACHOWSKI,STAT430,pilachowski,2.0,2.0
TIMOTHY RAINSFORD,INST490,rainsford,5.0,2.0
TIMOTHY REEDY,ENEE200,reedy,3.3333333333333335,3.0
TING ZHANG,HIST339E,zhang_ting,5.0,1.0
TOBIAS PETERSDORFF,MATH246,petersdorff,4.0,4.0
TOBIAS PETERSDORFF,MATH462,petersdorff,2.0,1.0
TOBIAS PETERSDORFF,MATH246H,petersdorff,5.0,1.0
TOBIAS PETERSDORFF,MATH464,petersdorff,2.0,1.0
TOBIAS PETERSDORFF,MATH241,petersdorff,3.3333333333333335,3.0
TOBIAS PETERSDORFF,AMSC460,petersdorff,4.0,2.0
TOBIAS PETERSDORFF,MATH120,petersdorff,2.0,1.0
TOBIAS PETERSDORFF,CMSC460,petersdorff,5.0,1.0
TOBIAS PETERSDORFF,AMSC466,petersdorff,1.0,1.0
TOBIAS PETERSDORFF,MATH221,petersdorff,2.0,1.0
TOBY EGAN,BUSO703,egan_toby,5.0,2.0
TOBY EGAN,HONR348D,egan_toby,4.8,5.0
TOBY EGAN,PLCY100,egan_toby,5.0,1.0
TOBY EGAN,PLCY201,egan_toby,4.333333333333333,6.0
TOBY EGAN,PLCY302,egan_toby,4.0,2.0
TOBY EGAN,PLCY388D,egan_toby,5.0,4.0
TOBY EGAN,PUAF711,egan_toby,5.0,1.0
TOBY LIN,HACS101,lin,1.25,4.0
TOD JONES,ENGL202,jones_tod,1.0,1.0
TOD JONES,ENGL101,jones_tod,2.5,2.0
TOD JONES,ENGL201,jones_tod,3.5,2.0
TODD ALLEE,GVPT200,allee,4.333333333333333,6.0
TODD ALLEE,GVPT406,allee,2.0,1.0
TODD COOKE,BSCI207,cooke_todd,3.8333333333333335,6.0
TODD COOKE,HONR239F,cooke_todd,5.0,3.0
TODD ROWLAND,MATH402,rowland_todd,4.0,1.0
TODD ROWLAND,MATH135,rowland_todd,3.0,10.0
TODD ROWLAND,MATH136,rowland_todd,5.0,1.0
TODD ROWLAND,MATH141,rowland_todd,3.642857142857143,14.0
TODD ROWLAND,MATH401,rowland_todd,4.571428571428571,7.0
TODD ROWLAND,MATH464,rowland_todd,5.0,1.0
TOM HATCHER,ENGL271,hatcher,2.3333333333333335,3.0
TOM HATCHER,ENGL394,hatcher,3.0,6.0
TOM HATCHER,ENGL101H,hatcher,5.0,1.0
TOM HATCHER,ENGL101,hatcher,3.3333333333333335,3.0
TOM HATCHER,ENGL101S,hatcher,5.0,1.0
TONIA BLEAM,LING200,bleam,4.444444444444445,9.0
TONIA BLEAM,LING240,bleam,4.75,4.0
TONIA BLEAM,LING311,bleam,4.6,5.0
TORI JUSTIN,KNES285,justin_tori,1.0,1.0
TORI MENDS-COLE,COMM107,mends-cole_tori,2.25,4.0
TORI SHAY,UNIV100,shay_tori,5.0,3.0
TRACEY CENTORBI,GEOL100,centorbi,3.235294117647059,17.0
TRACEY CENTORBI,GEOL110,centorbi,3.0,2.0
TRACEY CENTORBI,GEOL120,centorbi,2.739130434782609,23.0
TRACY KENNEDY,UNIV100,kennedy,4.5,2.0
TRACY RIGGINS,PSYC355,riggins,4.25,8.0
TRACY TOMLINSON,PSYC440,tomlinson,2.0,1.0
TRACY TOMLINSON,PSYC425,tomlinson,5.0,1.0
TRACY TOMLINSON,PSYC309K,tomlinson,5.0,3.0
TRACY TOMLINSON,PSYC300,tomlinson,2.4,5.0
TRACY TOMLINSON,PSYC200,tomlinson,3.2666666666666666,30.0
TRACY ZEEGER,HLTH285,zeeger,4.666666666666667,3.0
TRACY ZEEGER,HLTH490,zeeger,3.75,4.0
TRACY ZEEGER,SPHL100,zeeger,5.0,2.0
TRACY ZEEGER,UNIV100,zeeger,1.0,1.0
TREVOR PARRY-GILES,COMM401,parry-giles_trevor,4.0,2.0
TREVOR PARRY-GILES,COMM498Y,parry-giles_trevor,5.0,2.0
TUDOR DUMITRAS,ENEE140,dumitras,4.0,5.0
TYPHANYE DYER,EPIB301,dyer,3.75,4.0
TYPHANYE DYER,SPHL602,dyer,2.3333333333333335,3.0
ULRICH HEWER,BMGT289M,hewer,5.0,1.0
ULRICH HEWER,BMGT446,hewer,5.0,1.0
URSULA GORHAM-OSCILOWSKI,INST152,gorham-oscilowski,5.0,8.0
URSULA GORHAM-OSCILOWSKI,LBSC602,gorham-oscilowski,5.0,1.0
UZI VISHKIN,ENEE641,vishkin,1.0,1.0
UZI VISHKIN,ENEE446,vishkin,5.0,1.0
VADIM KALOSHIN,STAT410,kaloshin,4.0,1.0
VALENTINA ROSALES,CINE280,rosales_valentina,5.0,1.0
VALENTINE HACQUARD,HONR218L,hacquard,2.6666666666666665,3.0
VALENTINE HACQUARD,LING410,hacquard,5.0,1.0
VEDAT DIKER,INST123,diker,2.0,4.0
VEDAT DIKER,INST327,diker,5.0,2.0
VEDRAN LEKIC,GEOL200,lekic_vedran,5.0,2.0
VENKATRAMANAN SUBRAHMANIAN,CMSC420,subrahmanian,5.0,1.0
VERA STUPINA,BSCI410,stupina,4.0,1.0
VERONICA PERRIGAN,UNIV100,perrigan,5.0,1.0
VERONICA ZEBADUA-YANEZ,HNUH100,zebadua-yanez,3.0,2.0
VERONICA ZEBADUA-YANEZ,HNUH218U,zebadua-yanez,5.0,3.0
VERONICA ZEBADUA-YANEZ,HNUH300,zebadua-yanez,5.0,1.0
VESSELA VALIAVITCHARSKA,ENGL243,valiavitcharska,5.0,2.0
VESSELA VALIAVITCHARSKA,ENGL487,valiavitcharska,5.0,1.0
VIBHA SAZAWAL,CMSC434,sazawal,3.0,1.0
VIBHA SAZAWAL,CMSC351,sazawal,3.5,2.0
VICTOR YAKOVENKO,PHYS402,yakovenko,4.0,1.0
VICTOR YAKOVENKO,PHYS404,yakovenko,4.0,2.0
VIKTORIIA SAVCHUK,COMM107,savchuk,5.0,1.0
VINCENT LEE,BSCI412,lee_vincent,1.0,2.0
VINCENT LYZINSKI,STAT426,lyzinski_vincent,5.0,2.0
VINCENT NGUYEN,ENME361,nguyen_vincent,3.3333333333333335,3.0
VINCENT NGUYEN,ENME371,nguyen_vincent,2.2,5.0
VINEET GAMBHIR,BMGT360,gambhir,5.0,3.0
VINEETA SINGH,HNUH238X,singh_vineeta,5.0,1.0
VIRGINIA HAUFLER,BSGC101,haufler,4.0,1.0
VIRGINIA HAUFLER,GVPT200,haufler,4.0,5.0
VIRGINIA HAUFLER,GVPT289A,haufler,5.0,1.0
VIVIANNE SALGADO,ARHU298L,salgado,5.0,2.0
VLADIMIR TISMANEANU,GVPT459R,tismaneanu,5.0,1.0
VLADIMIR TISMANEANU,GVPT445,tismaneanu,5.0,1.0
VLADIMIR YUSHUTIN,AMSC460,yushutin,5.0,2.0
VLADIMIR YUSHUTIN,CMSC460,yushutin,1.0,1.0
VLADIMIR YUSHUTIN,MATH246,yushutin,1.3333333333333333,3.0
VOLKER BRIKEN,BSCI424,briken,3.857142857142857,7.0
W EAGLE,ENES100,eagle,2.3333333333333335,6.0
W EAGLE,ENES102,eagle,3.0,1.0
WADE WINKLER,BSCI283,winkler_wade,5.0,1.0
WAVERLY DING,BMGT495,ding_waverly,2.875,8.0
WAYNE CURTIS,RDEV250,curtis_wayne,5.0,2.0
WAYNE SLATER,TLPL206,slater,5.0,2.0
WAYNE SLATER,TLPL288W,slater,5.0,2.0
WEI-PING LI,JOUR150,li_wei-ping,5.0,3.0
WEI-PING LI,JOUR175,li_wei-ping,5.0,2.0
WEIKUN WANG,MATH401,wang_weikun,1.0,1.0
WENDELL HILL,PHYS260,hill_wendell,1.0,3.0
WENDELL HILL,PHYS270,hill_wendell,1.0,1.0
WENDELL HILL,PHYS271,hill_wendell,1.5,2.0
WENDY BASSETT,BMGT350,bassett,2.0,1.0
WENDY BASSETT,BMGT350M,bassett,1.0,2.0
WENDY JACOBS,ARTT100,jacobs_wendy,2.375,16.0
WENDY JACOBS,ARTT353,jacobs_wendy,4.0,1.0
WENDY PEER,AGST130,peer_wendy,1.0,1.0
WENDY PEER,BSCI442,peer_wendy,1.0,1.0
WENDY PEER,PLSC130,peer_wendy,1.0,1.0
WENDY PEER,PLSC275,peer_wendy,2.5,4.0
WESLEY LAWSON,ENES100,lawson_wesley,4.0,2.0
WESLEY LAWSON,ENEE490,lawson_wesley,5.0,1.0
WESLEY LAWSON,ENEE380,lawson_wesley,3.5,4.0
WESLEY LAWSON,ENEE380H,lawson_wesley,5.0,1.0
